"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
4,8356,"buffer_load_dwordx4 v[24:27], v115, s[24:27], 0 offen",8,32,0,64,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:491"
4,8364,"buffer_load_dwordx4 v[28:31], v114, s[24:27], 0 offen",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:491"
4,8372,"v_add_f32_dpp v64, v64, v64 row_shr:2 row_mask:0xf bank_mask:0xf bound_ctrl:1",8,40,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:263"
4,8380,"buffer_load_dwordx4 v[12:15], v113, s[24:27], 0 offen",8,32,0,56,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:491"
4,8388,"buffer_load_dwordx4 v[16:19], v112, s[24:27], 0 offen",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:491"
4,8396,"v_add_f32_dpp v64, v64, v64 row_shr:1 row_mask:0xf bank_mask:0xf bound_ctrl:1",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:263"
4,8404,"v_mov_b32_e32 v65, v64",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:293"
4,8408,"s_nop 1",8,64,64,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:293"
4,8412,"v_mov_b32_dpp v65, v65 row_bcast:15 row_mask:0xa bank_mask:0xf bound_ctrl:1",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:293"
4,8420,"v_add_f32_e32 v64, v64, v65",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:263"
4,8424,"s_nop 1",8,64,64,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:263"
4,8428,"v_add_f32_dpp v64, v64, v64 row_bcast:31 row_mask:0xf bank_mask:0xf bound_ctrl:1",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:263"
4,8436,"s_nop 0",8,32,32,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:293"
4,8440,"v_readlane_b32 s7, v64, 63",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:293"
4,8448,"s_nop 1",8,64,64,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8452,"v_add_f32_e32 v64, s7, v81",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8456,"v_sqrt_f32_e32 v84, v64",8,52,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8460,"v_fma_f32 v64, -v86, v94, v85",8,32,0,12,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:502"
4,8468,"v_fmac_f32_e32 v94, v64, v92",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:502"
4,8472,"v_or_b32_e32 v64, s6, v58",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:507"
4,8476,"v_or_b32_e32 v58, s1, v58",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:508"
4,8480,"s_mov_b32 s6, s26",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:509"
4,8484,"s_mov_b32 s7, s27",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:509"
4,8488,"v_lshlrev_b32_e32 v64, 1, v64",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:509"
4,8492,"buffer_load_dword v100, v64, s[4:7], 0 offen",8,32,0,64,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:509"
4,8500,"v_lshlrev_b32_e32 v58, 2, v58",8,40,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:510"
4,8504,"buffer_load_dwordx2 v[64:65], v58, s[28:31], 0 offen",8,32,0,56,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:510"
4,8512,"v_div_scale_f32 v98, s[16:17], v84, v84, v59",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8520,"v_rcp_f32_e32 v99, v98",8,52,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8524,"v_fma_f32 v58, -v86, v94, v85",8,32,0,12,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:502"
4,8532,"v_div_fmas_f32 v81, v58, v92, v94",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:502"
4,8540,"s_ashr_i32 s1, s0, 31",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:511"
4,8544,"v_fma_f32 v58, -v98, v99, 1.0",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8552,"v_fmac_f32_e32 v99, v58, v99",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8556,"v_div_scale_f32 v58, vcc, v59, v84, v59",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8564,"v_mul_f32_e32 v85, v58, v99",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8568,"v_fma_f32 v86, -v98, v85, v58",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8576,"v_fmac_f32_e32 v85, v86, v99",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8580,"v_div_scale_f32 v86, s[4:5], v84, v84, v80",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8588,"v_rcp_f32_e32 v92, v86",8,52,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8592,"s_lshl_b64 s[0:1], s[0:1], 2",8,32,0,76,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:511"
4,8596,"v_fma_f32 v58, -v98, v85, v58",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8604,"s_add_u32 s0, s8, s0",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:511"
4,8608,"v_div_fmas_f32 v58, v58, v99, v85",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8616,"s_addc_u32 s1, s9, s1",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:511"
4,8620,"v_div_fixup_f32 v59, v58, v84, v59",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8628,"v_fma_f32 v58, -v86, v92, 1.0",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8636,"s_load_dword s5, s[0:1], 0x0",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:511"
4,8644,"v_fmac_f32_e32 v92, v58, v92",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8648,"v_div_scale_f32 v58, vcc, v80, v84, v80",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8656,"v_mul_f32_e32 v85, v58, v92",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8660,"v_fma_f32 v94, -v86, v85, v58",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8668,"v_fmac_f32_e32 v85, v94, v92",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8672,"v_mov_b32_e32 v98, 0x3fb8aa3b",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8680,"v_fma_f32 v58, -v86, v85, v58",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8688,"v_div_scale_f32 v86, s[0:1], v84, v84, v70",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8696,"s_waitcnt lgkmcnt(0)",8,1668,1668,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8700,"v_mul_f32_e32 v99, s5, v98",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8704,"s_mov_b32 s4, 0xc2fc0000",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8712,"v_cmp_gt_f32_e64 s[0:1], s4, v99",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8720,"v_rcp_f32_e32 v94, v86",8,52,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8724,"v_div_fmas_f32 v58, v58, v92, v85",8,32,0,12,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8732,"v_cndmask_b32_e64 v99, 0, v101, s[0:1]",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8740,"s_and_b64 s[0:1], s[0:1], exec",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8744,"s_cselect_b32 s6, 0xffffffc0, 0",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8752,"s_ashr_i32 s23, s22, 31",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:523"
4,8756,"s_lshl_b64 s[0:1], s[22:23], 1",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:523"
4,8760,"s_add_u32 s0, s10, s0",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:523"
4,8764,"s_addc_u32 s1, s11, s1",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:523"
4,8768,"global_load_ushort v102, v102, s[0:1]",8,96,64,32,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:523"
4,8776,"v_div_fixup_f32 v58, v58, v84, v80",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8784,"v_fma_f32 v80, -v86, v94, 1.0",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8792,"v_fmac_f32_e32 v94, v80, v94",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8796,"v_div_scale_f32 v80, vcc, v70, v84, v70",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8804,"v_mul_f32_e32 v85, v80, v94",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8808,"v_fma_f32 v92, -v86, v85, v80",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8816,"v_fmac_f32_e32 v85, v92, v94",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8820,"v_fma_f32 v80, -v86, v85, v80",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8828,"v_div_scale_f32 v86, s[0:1], v84, v84, v72",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8836,"v_rcp_f32_e32 v92, v86",8,52,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8840,"v_div_fmas_f32 v80, v80, v94, v85",8,32,0,12,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8848,"v_div_fixup_f32 v70, v80, v84, v70",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8856,"v_fmac_f32_e32 v99, s5, v98",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8860,"v_fma_f32 v80, -v86, v92, 1.0",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8868,"v_fmac_f32_e32 v92, v80, v92",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8872,"v_div_scale_f32 v80, vcc, v72, v84, v72",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8880,"v_mul_f32_e32 v85, v80, v92",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8884,"v_fma_f32 v94, -v86, v85, v80",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8892,"v_fmac_f32_e32 v85, v94, v92",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8896,"v_fma_f32 v80, -v86, v85, v80",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8904,"v_div_fmas_f32 v80, v80, v92, v85",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8912,"v_exp_f32_e32 v85, v99",8,52,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8916,"v_div_fixup_f32 v72, v80, v84, v72",8,32,0,12,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8924,"s_mov_b32 s5, 0x3fb8aa3b",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:503"
4,8932,"s_mov_b32 s22, s26",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:539"
4,8936,"s_mov_b32 s23, s27",8,40,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:539"
4,8940,"s_waitcnt vmcnt(2)",8,32,32,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:509"
4,8944,"v_and_b32_e32 v80, 0xffff0000, v100",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:509"
4,8952,"v_lshlrev_b32_e32 v84, 16, v100",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:509"
4,8956,"s_waitcnt vmcnt(1)",8,32,32,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:513"
4,8960,"v_add_f32_e32 v64, v64, v84",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:513"
4,8964,"v_add_f32_e32 v65, v65, v80",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:513"
4,8968,"v_ldexp_f32 v80, v85, s6",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,8976,"v_fma_f32 v64, -v64, v80, 0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,8984,"v_mul_f32_e32 v84, 0x3fb8aa3b, v64",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,8992,"v_cmp_gt_f32_e32 vcc, s4, v84",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,8996,"v_fma_f32 v65, -v65, v80, 0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9004,"v_not_b32_e32 v80, 63",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9008,"v_cndmask_b32_e32 v84, 0, v101, vcc",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9012,"v_fmac_f32_e32 v84, 0x3fb8aa3b, v64",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9020,"v_exp_f32_e32 v64, v84",8,52,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9024,"v_cndmask_b32_e32 v84, 0, v80, vcc",8,32,0,12,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9028,"v_ldexp_f32 v64, v64, v84",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9036,"v_mul_f32_e32 v84, 0x3fb8aa3b, v65",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9044,"v_cmp_gt_f32_e32 vcc, s4, v84",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9048,"v_add_f32_e32 v64, 1.0, v64",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9052,"s_nop 0",8,32,32,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9056,"v_cndmask_b32_e32 v84, 0, v101, vcc",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9060,"v_fmac_f32_e32 v84, 0x3fb8aa3b, v65",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9068,"v_exp_f32_e32 v65, v84",8,52,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9072,"v_div_scale_f32 v84, s[0:1], v64, v64, 1.0",8,32,0,12,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9080,"v_rcp_f32_e32 v85, v84",8,52,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9084,"v_cndmask_b32_e32 v86, 0, v80, vcc",8,32,0,12,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9088,"v_ldexp_f32 v65, v65, v86",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9096,"v_add_f32_e32 v65, 1.0, v65",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9100,"v_fma_f32 v86, -v84, v85, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9108,"v_fmac_f32_e32 v85, v86, v85",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9112,"v_div_scale_f32 v86, vcc, 1.0, v64, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9120,"v_mul_f32_e32 v92, v86, v85",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9124,"v_fma_f32 v94, -v84, v92, v86",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9132,"v_fmac_f32_e32 v92, v94, v85",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9136,"v_fma_f32 v84, -v84, v92, v86",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9144,"v_div_scale_f32 v86, s[0:1], v65, v65, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9152,"v_rcp_f32_e32 v94, v86",8,52,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9156,"v_div_fmas_f32 v84, v84, v85, v92",8,32,0,12,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9164,"v_div_fixup_f32 v64, v84, v64, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9172,"v_mul_f32_e32 v64, s15, v64",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,9176,"v_fma_f32 v84, -v86, v94, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9184,"v_fmac_f32_e32 v94, v84, v94",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9188,"v_div_scale_f32 v84, vcc, 1.0, v65, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9196,"v_mul_f32_e32 v85, v84, v94",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9200,"v_fma_f32 v92, -v86, v85, v84",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9208,"v_fmac_f32_e32 v85, v92, v94",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9212,"v_fma_f32 v84, -v86, v85, v84",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9220,"s_waitcnt vmcnt(0)",8,852,852,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:523"
4,9224,"v_lshlrev_b32_e32 v86, 16, v102",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:523"
4,9228,"v_sub_f32_e32 v92, 0, v86",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9232,"v_mul_f32_e64 v86, -v86, s5",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9240,"v_cmp_gt_f32_e64 s[0:1], s4, v86",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9248,"v_div_fmas_f32 v84, v84, v94, v85",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9256,"v_div_fixup_f32 v65, v84, v65, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9264,"v_cndmask_b32_e64 v86, 0, v101, s[0:1]",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9272,"v_fmac_f32_e32 v86, 0x3fb8aa3b, v92",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9280,"v_exp_f32_e32 v86, v86",8,52,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9284,"s_and_b64 s[0:1], s[0:1], exec",8,32,0,12,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9288,"s_cselect_b32 s0, 0xffffffc0, 0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9296,"v_mul_f32_e32 v65, s15, v65",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:517"
4,9300,"v_ldexp_f32 v85, v86, s0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9308,"v_add_f32_e32 v86, 1.0, v85",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9312,"v_div_scale_f32 v85, s[0:1], v86, v86, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9320,"v_rcp_f32_e32 v92, v85",8,52,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9324,"s_and_b32 s21, s21, 0xffff",8,32,0,76,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:539"
4,9332,"v_fma_f32 v84, -v85, v92, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9340,"v_fmac_f32_e32 v92, v84, v92",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9344,"v_div_scale_f32 v84, vcc, 1.0, v86, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9352,"v_mul_f32_e32 v94, v84, v92",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9356,"v_fma_f32 v98, -v85, v94, v84",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9364,"v_fmac_f32_e32 v94, v98, v92",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9368,"v_fma_f32 v84, -v85, v94, v84",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9376,"v_mul_f32_e32 v85, 0x3fb8aa3b, v64",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9384,"v_cmp_gt_f32_e64 s[0:1], s4, v85",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9392,"v_div_fmas_f32 v124, v84, v92, v94",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9400,"v_div_fixup_f32 v86, v124, v86, 1.0",8,32,0,0,"/sgl-workspace/triton-custom/python/triton/language/standard.py:50"
4,9408,"v_cndmask_b32_e64 v85, 0, v101, s[0:1]",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9416,"v_fmac_f32_e32 v85, 0x3fb8aa3b, v64",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9424,"v_exp_f32_e32 v64, v85",8,52,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9428,"v_cndmask_b32_e64 v84, 0, v80, s[0:1]",8,32,0,12,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9436,"v_ldexp_f32 v64, v64, v84",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9444,"v_mul_f32_e32 v84, 0x3fb8aa3b, v65",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9452,"v_cmp_gt_f32_e32 vcc, s4, v84",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9456,"s_nop 1",8,64,64,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
4,9460,"v_cndmask_b32_e32 v84, 0, v101, vcc",8,32,0,0,"/sgl-workspace/sglang/python/sglang/kernels/ops/attention/fla/fused_recurrent.py:530"
