schema_version,provider,provider_detail,operation,m,n,activation_dtype,weight_dtype,weight_mode,eps,cold_compile_ms,cold_compile_reused,median_us,p10_us,p90_us,logical_bytes,logical_gbps,peak_bw_gbps,peak_bw_pct,rotation_buffers,rotation_working_set_bytes,l2_target_bytes,l2_eviction_between_calls,timed_samples
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float16,float16,same,1e-06,2.042885,False,593.416005,591.947192,595.995194,1610776576,2714.413769,3182.324817,85.296565,2,3221553152,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float16,float16,same,1e-06,,False,1378.127992,1375.675154,1383.46405,1610776576,1168.814932,3182.324817,36.728335,2,3221553152,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,float16,float32,float32,1e-06,3.894347,False,359.528005,358.915189,361.236805,1073774592,2986.622952,3182.324817,93.850349,2,2147549184,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float16,float32,float32,1e-06,1.785501,False,358.224005,357.702398,359.26719,1073774592,2997.494804,3182.324817,94.191982,2,2147549184,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float16,float32,float32,1e-06,,False,4121.255875,4119.220924,4124.492931,1073774592,260.54548,3182.324817,8.187269,2,2147549184,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,float16,float32,float32,1e-06,3.615981,False,538.448006,537.08958,540.390426,1610809344,2991.578251,3182.324817,94.006062,2,3221618688,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float16,float32,float32,1e-06,2.038091,False,575.792015,575.139207,578.72318,1610809344,2797.554157,3182.324817,87.909133,2,3221618688,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float16,float32,float32,1e-06,,False,10041.999817,10029.776382,10090.340614,1610809344,160.407227,3182.324817,5.040567,2,3221618688,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,bfloat16,bfloat16,same,1e-06,3.215631,False,358.904004,357.948795,365.526399,1073758208,2991.769932,3182.324817,94.012086,2,2147516416,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,bfloat16,bfloat16,same,1e-06,1.780688,False,359.687999,359.175989,360.119987,1073758208,2985.248914,3182.324817,93.807172,2,2147516416,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,bfloat16,bfloat16,same,1e-06,,False,537.992001,537.478375,538.83999,1073758208,1995.862776,3182.324817,62.717129,2,2147516416,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,bfloat16,bfloat16,same,1e-06,3.568583,False,540.607989,540.431976,542.779183,1610776576,2979.564877,3182.324817,93.628559,2,3221553152,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,bfloat16,bfloat16,same,1e-06,1.956646,False,595.088005,593.038386,596.950388,1610776576,2706.787168,3182.324817,85.05691,2,3221553152,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,bfloat16,bfloat16,same,1e-06,,False,1361.26405,1356.431949,1367.972755,1610776576,1183.29473,3182.324817,37.183342,2,3221553152,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,bfloat16,float32,float32,1e-06,3.883275,False,358.791992,358.265612,359.844813,1073774592,2992.749603,3182.324817,94.04287,2,2147549184,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,bfloat16,float32,float32,1e-06,1.610419,False,358.552009,358.206397,358.830401,1073774592,2994.752687,3182.324817,94.105814,2,2147549184,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,bfloat16,float32,float32,1e-06,,False,4130.495787,4127.993679,4133.871984,1073774592,259.962641,3182.324817,8.168954,2,2147549184,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,bfloat16,float32,float32,1e-06,3.62646,False,538.352013,537.220824,542.012817,1610809344,2992.111678,3182.324817,94.022825,2,3221618688,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,bfloat16,float32,float32,1e-06,2.01717,False,592.712015,590.344018,593.255985,1610809344,2717.693084,3182.324817,85.399613,2,3221618688,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,bfloat16,float32,float32,1e-06,,False,10055.327892,10026.987648,10140.464211,1610809344,160.194611,3182.324817,5.033886,2,3221618688,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_fwd_tuned (CuTe, autotuned)",fwd,32768,8192,float32,float32,same,1e-06,4.648444,False,711.239994,709.2816,777.276778,2147516416,3019.397721,3182.324817,94.880249,2,4295032832,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_fwd (CuTe),fwd,32768,8192,float32,float32,same,1e-06,2.14974,False,712.879986,712.273592,714.094424,2147516416,3012.451548,3182.324817,94.661976,2,4295032832,157286400,False,12
2,torch,torch.nn.functional.rms_norm,fwd,32768,8192,float32,float32,same,1e-06,,False,1066.672027,1065.555191,1072.104001,2147516416,2013.286522,3182.324817,63.264646,2,4295032832,157286400,False,12
2,quack_tuned,"quack.rmsnorm.rmsnorm_bwd_tuned (CuTe, autotuned)",bwd,32768,8192,float32,float32,same,1e-06,4.735176,False,1082.928002,1078.062356,1086.694443,3221422080,2974.733384,3182.324817,93.476737,2,6442844160,157286400,False,12
2,quack,quack.rmsnorm.rmsnorm_bwd (CuTe),bwd,32768,8192,float32,float32,same,1e-06,2.423642,False,1105.159998,1100.331211,1109.502399,3221422080,2914.892039,3182.324817,91.596308,2,6442844160,157286400,False,12
2,torch,torch.nn.functional.rms_norm autograd,bwd,32768,8192,float32,float32,same,1e-06,,False,2447.560072,2446.300888,2456.993675,3221422080,1316.176921,3182.324817,41.358975,2,6442844160,157286400,False,12
